sample_id	cluster_id	abundance	Kingdom	Phylum	Class	Order	Family	Genus	Species	ncbi tax number	read_count
barcode20	3	0.000258536653		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces punctatus	109760	27.0
barcode20	243	0.000135427523		Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Triparticalcar	Triparticalcar equi	1915160	14.1
barcode20	79	0.000576371785		Ascomycota				Saitoella	Saitoella complicata	5606	60.1
barcode20	224	0.000122377796		Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita chepangianoides	3237498	12.8
barcode20	38	0.000216850733		Ascomycota	Dothideomycetes	Mycosphaerellales	Neodevriesiaceae	Neodevriesia	Neodevriesia kalakoutskii	2950318	22.6
barcode20	115	0.000265161979		Ascomycota	Dothideomycetes	Kirschsteiniotheliales	Kirschsteiniotheliaceae	Kirschsteiniothelia	Kirschsteiniothelia puerensis	2978459	27.7
barcode20	66	0.000191050290		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Sungouiella	Sungouiella intermedia	45354	19.9
barcode20	18	0.000204900726		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Ballistosporomyces	Ballistosporomyces taupoensis	69980	21.4
barcode20	203	0.000123400166		Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella ochrofulva	2022632	12.9
barcode20	294	0.001452089566		Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Buwchfawromyces	Buwchfawromyces eastonii	512029	151.5
barcode20	29	0.000229332565		Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Rhodofomes	Rhodofomes roseus	34475	23.9
barcode20	45	0.000191653250		Chytridiomycota	Chytridiomycetes	Synchytriales	Synchytriaceae	Synchytrium	Synchytrium microbalum	1806994	20.0
barcode20	20	0.000130548740		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Cantharellus	Cantharellus anzutake	1750568	13.6
barcode20	104	0.000450815762		Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Adelosphaeria	Adelosphaeria catenata	1809185	47.0
barcode20	46	0.000274355790		Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ambrosiella	Ambrosiella roeperi	1535305	28.6
barcode20	19	0.000306645768		Ascomycota	Sordariomycetes		Atractosporaceae	Atractospora	Atractospora decumbens	1809268	32.0
barcode20	15	0.000200390168		Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Gloniopsis	Gloniopsis leucaenae	2499430	20.9
barcode20	93	0.000287874142		Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia liquefaciens	104408	30.0
barcode20	93	0.000248031853		Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia uzbekistanensis	104415	25.9
barcode20	0	0.000428026452		Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius deliciosus	55514	44.7
barcode20	95	0.000421837576		Basidiomycota	Classiculomycetes	Classiculales	Classiculaceae	Classicula	Classicula sinensis	2027812	44.0
barcode20	118	0.000152437443		Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella elongatula	979695	15.9
barcode20	118	0.000471631921		Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Gryganskiella	Gryganskiella cystojenkinii	979690	49.2
barcode20	54	0.000459968411		Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia restricta	76775	48.0
barcode20	86	0.000425232120		Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera mississippiensis	53607	44.4
barcode20	88	0.000194952057		Basidiomycota	Pucciniomycetes	Pucciniales	Sphaerophragmiaceae	Dasyspora	Dasyspora nitidae	1006461	20.3
barcode20	230	0.000231904828		Basidiomycota	Pucciniomycetes	Pucciniales	Sphaerophragmiaceae	Dasyspora	Dasyspora frutescentis	1006457	24.2
barcode20	288	0.000138023514		Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera jadinii	4903	14.4
barcode20	72	0.000159194409		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Suhomyces	Suhomyces kunorum	246081	16.6
barcode20	29	0.000156346352		Basidiomycota	Agaricomycetes	Agaricales	Squamanitaceae	Squamanita	Squamanita sororcula	2779259	16.3
barcode20	175	0.000440692466		Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Anaeromyces	Anaeromyces robustus	1754192	46.0
barcode20	168	0.000230656491		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris sivanesaniana	1918533	24.1
barcode20	266	0.000275369460		Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Cryptotrichosporon	Cryptotrichosporon siamense	3043688	28.7
barcode20	208	0.000098638539		Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius carranzae	442443	10.3
barcode20	44	0.000209116286		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora	Spathaspora jeffriesii	271282	21.8
barcode20	59	0.000133556270		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Kappamycetaceae	Kappamyces	Kappamyces laurelensis	261097	13.9
barcode20	116	0.000920010323		Ascomycota	Sordariomycetes	Meliolales	Meliolaceae	Meliola	Meliola pottsiae	2681178	96.0
barcode20	171	0.000535971607		Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Gymnopilus	Gymnopilus speciosissimus	2598216	55.9
barcode20	253	0.000186007346		Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Vanrija	Vanrija nantouana	1381954	19.4
barcode20	270	0.000714370167		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria sorghi	1132468	74.5
barcode20	148	0.000563320610		Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia comma	1796078	58.8
barcode20	124	0.000238096338		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Globomycetaceae	Urceomyces	Urceomyces sphaerocarpus	1395676	24.8
barcode20	82	0.000226079789		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Myxozyma	Myxozyma vanderwaltii	54101	23.6
barcode20	126	0.000437359974		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Hymenopellis	Hymenopellis straminea	2973806	45.6
barcode20	248	0.000191693674		Ascomycota	Trigonopsidomycetes	Trigonopsidales	Trigonopsidaceae	Tortispora	Tortispora agaves	1326894	20.0
barcode20	234	0.000380758019		Zoopagomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Basidiobolus haptosporus	90248	39.7
barcode20	206	0.000118101245		Zoopagomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Basidiobolus microsporus	181047	12.3
barcode20	0	0.000374097823		Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Phaffia	Phaffia aurantiaca	2877764	39.0
barcode20	15	0.000210818840		Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Neofabraea	Neofabraea malicorticis	108569	22.0
barcode20	131	0.000171695213		Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Vararia	Vararia minispora	1314805	17.9
barcode20	217	0.000187001774		Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe viscata	702124	19.5
barcode20	193	0.000488065602		Ascomycota	Sordariomycetes	Falcocladiales	Falcocladiaceae	Falcocladium	Falcocladium thailandicum	467984	50.9
barcode20	259	0.000344790296		Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Basidiodendron	Basidiodendron globisporum	2708304	36.0
barcode20	66	0.000119832998		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Sungouiella	Sungouiella blattae	391824	12.5
barcode20	214	0.000216988298		Basidiomycota	Agaricomycetes	Sistotremastrales	Sistotremastraceae	Sistotremastrum	Sistotremastrum vigilans	2834507	22.6
barcode20	191	0.000176845053		Basidiomycota	Cystobasidiomycetes		Symmetrosporaceae	Symmetrospora	Symmetrospora rhododendri	2877788	18.5
barcode20	276	0.000218152800		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma taibaiensis	266793	22.8
barcode20	118	0.000136677359		Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella angusta	979659	14.3
barcode20	123	0.000182721538		Ascomycota	Sordariomycetes	Falcocladiales	Falcocladiaceae	Falcocladium	Falcocladium turbinatum	1170364	19.1
barcode20	306	0.000147524599		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia amazonensis	2576851	15.4
barcode20	186	0.000114011880		Ascomycota	Dothideomycetes	Mycosphaerellales	Neodevriesiaceae	Neodevriesia	Neodevriesia hilliana	706556	11.9
barcode20	11	0.000119288316		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Lipomyces	Lipomyces amatsuensis	3031846	12.4
barcode20	235	0.000110425864		Chytridiomycota	Chytridiomycetes	Rhizophlyctidales	Sonoraphlyctidaceae	Sonoraphlyctis	Sonoraphlyctis ranzonii	1396502	11.5
barcode20	167	0.000171628287		Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Circinella	Circinella lacrymispora	1195480	17.9
barcode21	24	0.013202172203		Microsporidia				Mitosporidium	Mitosporidium daphniae	1485682	2530.0
barcode21	28	0.000365142375		Ascomycota	Pneumocystomycetes	Pneumocystales	Pneumocystaceae	Pneumocystis	Pneumocystis jirovecii	42068	70.0
barcode21	28	0.000162233458		Ascomycota	Pneumocystomycetes	Pneumocystales	Pneumocystaceae	Pneumocystis	Pneumocystis murina	263815	31.1
barcode21	62	0.004686866425		Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Spiromyces	Spiromyces minutus	61418	898.2
barcode21	68	0.002131812775		Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Piptocephalis	Piptocephalis corymbifera	78917	408.5
barcode21	23	0.001337846071		Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Linderina	Linderina pennispora	61395	256.4
barcode21	36	0.028731623737		Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Kwoniella shivajii	564305	5506.0
barcode21	66	0.000334406753		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Sungouiella	Sungouiella pseudointermedia	46585	64.1
barcode21	289	0.002481978851		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea	Kodamaea kakaduensis	85574	475.6
barcode21	286	0.000402817255		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Sungouiella	Sungouiella pseudoflosculorum	1041604	77.2
barcode21	261	0.000939061973		Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Phaffomyces	[Candida] orba	115786	180.0
barcode21	284	0.012339022694		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia vanudenii	299329	2364.6
barcode21	301	0.020939371183		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia dekortorum	174643	4012.7
barcode21	48	0.089671775928		Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas reinhardtii	3055	17184.2
barcode21	48	0.007102201078		Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox	Volvox carteri	3067	1361.0
barcode21	122	0.032485107549		Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Chytridium	Chytridium olla	693156	6225.3
barcode21	176	0.000785897615		Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Feramyces	Feramyces austinii	2170546	150.6
barcode21	229	0.007587577642		Mucoromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora spurca	308927	1454.0
barcode21	231	0.004222225918		Mucoromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora aurantia	2650714	809.1
barcode21	251	0.033151146172		Mucoromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Racocetra	Racocetra crispa	1972599	6352.9
barcode21	222	0.008865952440		Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia solitaria	2991561	1699.0
barcode21	1	0.000444569824		Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	Chlorella variabilis	554065	85.2
barcode21	207	0.000137783414		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Protrudomycetaceae	Protrudomyces	Protrudomyces lateralis	382531	26.4
barcode21	130	0.000662781271		Chytridiomycota	Monoblepharidomycetes	Monoblepharidales	Gonapodyaceae	Gonapodya	Gonapodya prolifera	1123529	127.0
barcode21	200	0.019903871588		Chytridiomycota	Monoblepharidomycetes	Monoblepharidales	Monoblepharidaceae	Monoblepharis	Monoblepharis macrandra	150278	3814.3
barcode21	42	0.000643424691		Chytridiomycota	Monoblepharidomycetes	Monoblepharidales		Hyaloraphidium	Hyaloraphidium curvatum	82268	123.3
barcode21	278	0.000095251245		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	Bulleribasidium cremeum	2877740	18.3
barcode21	239	0.000120195217		Ascomycota	Leotiomycetes	Chaetomellales	Chaetomellaceae	Chaetomella	Chaetomella zambiensis	1508247	23.0
barcode21	58	0.000525652807		Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Jimgerdemannia	Jimgerdemannia lactiflua	324621	100.7
barcode21	78	0.001283701309		Zoopagomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Basidiobolus heterosporus	423455	246.0
barcode21	58	0.032262735932		Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Vinositunica	Vinositunica ingens	2704025	6182.6
barcode21	77	0.001735374365		Mucoromycota	Glomeromycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora ecuadoriana	2588764	332.6
barcode21	78	0.006530637991		Zoopagomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Basidiobolus magnus	4860	1251.5
barcode21	271	0.001435665335		Cryptomycota				Paramicrosporidium	Paramicrosporidium saccamoebae	1246581	275.1
barcode21	252	0.004627821154		Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia wiehei	1904436	886.8
barcode21	144	0.000132364633		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina	Clavulina cerebriformis	1115088	25.4
barcode21	197	0.001609010868		Basidiomycota	Pucciniomycetes	Pucciniales	Milesinaceae	Milesina	Milesina woodwardiana	2558025	308.3
barcode21	188	0.000904876105		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum cremeoalbum	2822377	173.4
barcode21	188	0.004443535321		Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum pinicola	2822381	851.5
barcode21	157	0.001371901870		Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Sistotrema	Sistotrema luteoviride	1403820	262.9
barcode21	187	0.000447788737		Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma zizaniae	2292779	85.8
barcode21	164	0.000083817967		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Oberwinklerozyma	Oberwinklerozyma dicranopteridis	2877804	16.1
barcode21	183	0.000113208653		Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Microsporomycetaceae	Microsporomyces	Microsporomyces ellipsoideus	2877785	21.7
barcode21	181	0.000073894766		Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Microsporomycetaceae	Microsporomyces	Microsporomyces rubellus	2877786	14.2
barcode21	128	0.000071442254		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Boekhoutia	Boekhoutia sterigmata	2878256	13.7
barcode21	160	0.000080936737		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa ribitophobia	2877771	15.5
barcode21	143	0.000524689916		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Trigonosporomyces	Trigonosporomyces hylophilus	114775	100.5
barcode21	132	0.000121628790		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Chrysozyma	Chrysozyma pseudogriseoflava	2877805	23.3
barcode21	151	0.000147959644		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Chrysozyma	Chrysozyma flava	2877812	28.4
barcode21	136	0.000076460486		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Chrysozyma	Chrysozyma fusiformis	2877809	14.7
barcode21	170	0.000470925252		Basidiomycota	Pucciniomycetes	Pucciniales	Gymnosporangiaceae	Gymnosporangium	Gymnosporangium przewalskii	1806907	90.2
barcode21	133	0.000166537800		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Chrysozyma	Chrysozyma iridis	2877807	31.9
barcode21	132	0.000318898332		Basidiomycota	Microbotryomycetes		Chrysozymaceae	Chrysozyma	Chrysozyma sambuci	2877806	61.1
barcode21	39	0.000547884572		Basidiomycota	Ustilaginomycetes	Ustilaginales		Kalmanozyma	Kalmanozyma brasiliensis	1392244	105.0
barcode21	205	0.010335113501		Mucoromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora colombiana	27376	1980.6
barcode21	113	0.001939722522		Chytridiomycota	Chytridiomycetes	Gromochytriales	Gromochytriaceae	Gromochytrium	Gromochytrium mamkaevae	1486924	371.7
barcode21	194	0.000529913939		Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Piromyces	Piromyces finnis	1754191	101.5
barcode21	233	0.000210509916		Chytridiomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Khoyollomyces	Khoyollomyces ramosus	2710867	40.3
barcode21	44	0.000321842804		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Yamadazyma	Yamadazyma tenuis	2315449	61.7
barcode21	63	0.005902766450		Mucoromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Dentiscutata	Dentiscutata savannicola	1208333	1131.2
barcode21	38	0.000622407724		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Friedmanniomyces	Friedmanniomyces simplex	329884	119.3
barcode21	82	0.000114784702		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Myxozyma	Myxozyma neglecta	383838	22.0
barcode21	91	0.002029007871		Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Lipomyces	Lipomyces oligophaga	45792	388.8
barcode21	69	0.000098192559		Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Geotrichum	Geotrichum fermentans	44066	18.8
barcode21	296	0.001319327338		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Candidozyma	Candidozyma khanbhai	2891599	252.8
barcode21	66	0.003828388604		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Danielia	Danielia oregonensis	46584	733.6
barcode21	71	0.002035207596		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea	Kodamaea ohmeri	34356	390.0
barcode21	38	0.000172349152		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pallidocercospora	Pallidocercospora heimii	131344	33.0
barcode21	38	0.000092042340		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora angolensis	133175	17.6
barcode21	38	0.002087734699		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Amycosphaerella	Amycosphaerella africana	1431932	400.1
barcode21	38	0.000270484521		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Paramycosphaerella	Paramycosphaerella parkii	112494	51.8
barcode21	38	0.000230140288		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Teratosphaeria	Teratosphaeria stellenboschiana	470158	44.1
barcode21	38	0.000222148082		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Teratosphaeria	Teratosphaeria destructans	418781	42.6
barcode21	41	0.005601802880		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	Parastagonospora nodorum	13684	1073.5
barcode21	38	0.000261120825		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Neocatenulostroma	Neocatenulostroma microsporum	1431937	50.0
barcode21	38	0.000585181468		Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	Westerdykella cylindrica	134358	112.1
barcode21	38	0.006796372987		Ascomycota	Dothideomycetes	Pleosporales	Testudinaceae	Lepidosphaeria	Lepidosphaeria nicotiae	372061	1302.4
barcode21	38	0.006683091821		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Capnobotryella	Capnobotryella renispora	62132	1280.7
barcode21	38	0.000567472533		Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Dothidea	Dothidea sambuci	162394	108.7
barcode21	38	0.000089012845		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Tintelnotia	Tintelnotia destructans	1921807	17.1
barcode21	38	0.000456439566		Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Tyrannosorus	Tyrannosorus pinicola	43223	87.5
barcode21	27	0.003384524120		Oomycota	Saprolegniomycetes	Saprolegniales	Verrucalvaceae	Aphanomyces	Aphanomyces invadans	157072	648.6
barcode21	31	0.006818892042		Oomycota	Saprolegniomycetes	Saprolegniales	Verrucalvaceae	Aphanomyces	Aphanomyces astaci	112090	1306.7
barcode21	58	0.003849073014		Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Jimgerdemannia	Jimgerdemannia ambigua	2704023	737.6
barcode21	38	0.000075025700		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria	Zymoseptoria tritici	1047171	14.4
barcode21	38	0.000207540293		Ascomycota	Dothideomycetes			Cryomyces	Cryomyces montanus	1306365	39.8
barcode21	36	0.000114633952		Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Kwoniella mangrovensis	463800	22.0
barcode21	103	0.000073524167		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Deakozyma	Deakozyma indianensis	1470396	14.1
barcode21	104	0.000944167534		Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Adelosphaeria	Adelosphaeria catenata	1809185	180.9
barcode21	270	0.000069926461		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria terricola	565031	13.4
barcode21	15	0.000071364699		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Paraleptosphaeria	Paraleptosphaeria kunmingensis	2979814	13.7
barcode21	298	0.000071995352		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta paspali	646068	13.8
barcode21	270	0.000082987410		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria elegans	743949	15.9
barcode21	298	0.000077110151		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta soli	2021042	14.8
barcode21	15	0.000116105248		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	Leptosphaeria doliolum	28988	22.2
barcode21	277	0.000087300457		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	Leptosphaeria irregularis	1911174	16.7
barcode21	58	0.001444532157		Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Vinositunica	Vinositunica radiata	2704024	276.8
barcode21	44	0.000164362770		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Yamadazyma	Yamadazyma scolyti	45511	31.5
barcode21	38	0.000120025331		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Exopassalora	Exopassalora zambiae	2059835	23.0
barcode21	38	0.011441627539		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Salinomyces	Salinomyces polonicus	2810478	2192.6
barcode21	25	0.000268305513		Oomycota	Peronosporomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora nicotianae	4792	51.4
barcode21	25	0.000102290426		Oomycota	Peronosporomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora cinnamomi	4785	19.6
barcode21	22	0.000114932508		Oomycota	Peronosporomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora sojae	67593	22.0
barcode21	25	0.004238213506		Oomycota	Peronosporomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora infestans	4787	812.2
barcode21	22	0.000432028567		Oomycota	Peronosporomycetes	Peronosporales	Peronosporaceae	Bremia	Bremia lactucae	4779	82.8
barcode21	121	0.005773973564		Chytridiomycota	Chytridiomycetes		Quaeritorhizaceae	Quaeritorhiza	Quaeritorhiza haematococci	2654861	1106.5
barcode21	56	0.000163161801		Cryptomycota				Rozella	Rozella allomycis	281847	31.3
barcode21	66	0.000407813512		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Helenozyma	Helenozyma melibiosica	5491	78.2
barcode21	34	0.000224759567		Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Brettanomyces	Brettanomyces bruxellensis	5007	43.1
barcode21	61	0.001283881414		Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Pichia	[Candida] silvatica	54193	246.0
barcode21	60	0.000659371498		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Wickerhamiella	Wickerhamiella galacta	45553	126.4
barcode21	53	0.000125961919		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia agaves	56417	24.1
barcode21	90	0.002740538483		Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia	Metschnikowia laotica	2201245	525.2
barcode21	295	0.000348501114		Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae		[Candida] anutae	224212	66.8
barcode21	38	0.002559684387		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	Septoriella leuchtmannii	129865	490.5
barcode21	81	0.000069635520		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum turcicum	93612	13.3
barcode21	52	0.000105247480		Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium infirmominiatum	89913	20.2
barcode21	15	0.000165900714		Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia cortaderiae	2709059	31.8
barcode21	267	0.000059512104		Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Microthecium	Microthecium ciliatum	1647314	11.4
barcode21	97	0.000129271309		Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Harzia	Harzia macrospora	2036938	24.8
barcode21	97	0.002438397586		Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Dactylidispora	Dactylidispora ellipsospora	1661796	467.3
barcode21	97	0.000074230614		Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Harzia	Harzia patula	2036939	14.2
barcode21	97	0.000059171556		Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Harzia	Harzia palmara	2036943	11.3
