from	to	rho	from_module	to_module
OTU_132	OTU_5	0.886	2	2
OTU_132	OTU_50	0.886	2	2
OTU_132	OTU_55	0.771	2	2
OTU_132	OTU_61	0.829	2	2
OTU_132	OTU_62	0.943	2	2
OTU_132	OTU_64	0.943	2	2
OTU_132	OTU_66	0.829	2	2
OTU_132	OTU_67	0.771	2	2
OTU_132	OTU_7	0.943	2	2
OTU_132	OTU_70	0.714	2	2
OTU_132	OTU_73	0.771	2	2
OTU_132	OTU_78	0.886	2	2
OTU_132	OTU_79	0.943	2	2
OTU_132	OTU_80	1	2	2
OTU_132	OTU_95	0.943	2	2
OTU_132	OTU_97	0.771	2	2
OTU_133	OTU_139	1	1	1
OTU_133	OTU_143	0.886	1	1
OTU_133	OTU_146	0.829	1	1
OTU_133	OTU_151	0.829	1	1
OTU_133	OTU_153	0.771	1	1
OTU_133	OTU_154	0.714	1	1
OTU_133	OTU_157	0.771	1	1
OTU_133	OTU_161	0.829	1	1
OTU_133	OTU_167	0.829	1	1
OTU_133	OTU_17	0.829	1	1
OTU_133	OTU_170	0.886	1	1
OTU_133	OTU_174	0.943	1	1
OTU_133	OTU_183	0.829	1	1
OTU_133	OTU_186	0.829	1	1
OTU_133	OTU_19	0.829	1	1
OTU_133	OTU_23	0.943	1	1
OTU_133	OTU_230	0.771	1	1
OTU_133	OTU_234	0.829	1	1
OTU_133	OTU_237	1	1	1
OTU_133	OTU_239	0.943	1	1
OTU_133	OTU_240	0.829	1	1
OTU_133	OTU_242	0.943	1	1
OTU_133	OTU_245	0.771	1	1
OTU_133	OTU_252	0.714	1	1
OTU_133	OTU_255	0.943	1	1
OTU_133	OTU_257	0.943	1	1
OTU_133	OTU_26	0.943	1	1
OTU_133	OTU_27	0.943	1	1
OTU_133	OTU_276	0.886	1	1
OTU_133	OTU_280	0.771	1	1
OTU_133	OTU_292	0.771	1	1
OTU_133	OTU_298	0.943	1	1
OTU_133	OTU_300	0.829	1	1
OTU_133	OTU_302	0.771	1	1
OTU_133	OTU_305	0.943	1	1
OTU_133	OTU_31	1	1	1
OTU_133	OTU_320	1	1	1
OTU_133	OTU_321	0.829	1	1
OTU_133	OTU_325	0.771	1	1
OTU_133	OTU_327	1	1	1
OTU_133	OTU_329	0.943	1	1
OTU_133	OTU_330	0.771	1	1
OTU_133	OTU_34	0.829	1	1
OTU_133	OTU_347	0.943	1	1
OTU_133	OTU_4	0.771	1	1
OTU_133	OTU_44	0.829	1	1
OTU_133	OTU_46	0.943	1	1
OTU_133	OTU_53	0.943	1	1
OTU_133	OTU_58	0.943	1	1
OTU_133	OTU_6	0.829	1	1
OTU_133	OTU_65	0.829	1	1
OTU_133	OTU_68	0.771	1	1
OTU_133	OTU_69	0.829	1	1
OTU_133	OTU_71	0.943	1	1
OTU_133	OTU_72	1	1	1
OTU_133	OTU_81	1	1	1
OTU_133	OTU_82	0.714	1	1
OTU_133	OTU_83	0.771	1	1
OTU_133	OTU_85	0.886	1	1
OTU_133	OTU_86	0.771	1	1
OTU_133	OTU_87	0.943	1	1
OTU_133	OTU_88	0.943	1	1
OTU_133	OTU_96	1	1	1
OTU_133	OTU_98	0.829	1	1
OTU_134	OTU_149	0.886	3	3
OTU_134	OTU_193	0.886	3	3
OTU_134	OTU_199	0.771	3	3
OTU_134	OTU_227	0.886	3	3
OTU_134	OTU_229	0.943	3	3
OTU_134	OTU_274	0.886	3	3
OTU_134	OTU_32	0.943	3	3
OTU_134	OTU_332	0.943	3	3
OTU_134	OTU_93	0.943	3	3
OTU_135	OTU_136	0.771	2	2
OTU_135	OTU_14	0.771	2	2
OTU_135	OTU_147	0.886	2	2
OTU_135	OTU_148	0.886	2	2
OTU_135	OTU_156	1	2	2
OTU_135	OTU_158	0.714	2	2
OTU_135	OTU_159	0.886	2	2
OTU_135	OTU_165	0.771	2	2
OTU_135	OTU_172	1	2	2
OTU_135	OTU_175	0.886	2	2
OTU_135	OTU_178	0.886	2	2
OTU_135	OTU_18	0.771	2	2
OTU_135	OTU_180	0.943	2	2
OTU_135	OTU_181	0.714	2	2
OTU_135	OTU_192	0.886	2	2
OTU_135	OTU_200	0.771	2	2
OTU_135	OTU_201	0.886	2	2
OTU_135	OTU_202	0.886	2	2
OTU_135	OTU_211	0.829	2	2
OTU_135	OTU_214	0.771	2	2
OTU_135	OTU_216	0.943	2	2
OTU_135	OTU_223	0.771	2	2
OTU_135	OTU_228	0.886	2	2
OTU_135	OTU_231	0.943	2	2
OTU_135	OTU_238	0.943	2	2
OTU_135	OTU_248	0.771	2	2
OTU_135	OTU_251	0.829	2	2
OTU_135	OTU_254	0.829	2	2
OTU_135	OTU_258	0.943	2	2
OTU_135	OTU_259	0.771	2	2
OTU_135	OTU_264	0.771	2	2
OTU_135	OTU_268	0.943	2	2
OTU_135	OTU_269	0.829	2	2
OTU_135	OTU_272	0.829	2	2
OTU_135	OTU_273	0.943	2	2
OTU_135	OTU_275	0.943	2	2
OTU_135	OTU_278	0.771	2	2
OTU_135	OTU_281	0.771	2	2
OTU_135	OTU_287	1	2	2
OTU_135	OTU_301	1	2	2
OTU_135	OTU_303	0.829	2	2
OTU_135	OTU_308	0.771	2	2
OTU_135	OTU_311	0.886	2	2
OTU_135	OTU_316	0.829	2	2
OTU_135	OTU_323	0.943	2	2
OTU_135	OTU_326	0.943	2	2
OTU_135	OTU_337	0.829	2	2
OTU_135	OTU_338	0.943	2	2
OTU_135	OTU_340	0.771	2	2
OTU_135	OTU_341	0.714	2	2
OTU_135	OTU_348	0.829	2	2
OTU_135	OTU_36	0.771	2	2
OTU_135	OTU_43	0.714	2	2
OTU_135	OTU_49	0.771	2	2
OTU_135	OTU_5	0.771	2	2
OTU_135	OTU_50	0.771	2	2
OTU_135	OTU_55	0.714	2	2
OTU_135	OTU_61	0.771	2	2
OTU_135	OTU_64	0.714	2	2
OTU_135	OTU_66	0.771	2	2
OTU_135	OTU_67	0.714	2	2
OTU_135	OTU_70	0.771	2	2
OTU_135	OTU_73	0.829	2	2
OTU_135	OTU_75	0.943	2	2
OTU_135	OTU_91	0.829	2	2
OTU_135	OTU_94	0.771	2	2
OTU_135	OTU_95	0.714	2	2
OTU_135	OTU_97	0.714	2	2
OTU_136	OTU_14	0.829	2	2
OTU_136	OTU_147	0.771	2	2
OTU_136	OTU_156	0.771	2	2
OTU_136	OTU_158	0.771	2	2
OTU_136	OTU_159	0.771	2	2
OTU_136	OTU_163	0.829	2	2
OTU_136	OTU_165	0.829	2	2
OTU_136	OTU_172	0.771	2	2
OTU_136	OTU_175	0.943	2	2
OTU_136	OTU_178	0.771	2	2
OTU_136	OTU_179	0.771	2	2
OTU_136	OTU_180	0.886	2	2
OTU_136	OTU_181	0.943	2	2
OTU_136	OTU_182	0.829	2	2
OTU_136	OTU_184	0.771	2	2
OTU_136	OTU_189	0.714	2	2
OTU_136	OTU_192	0.943	2	2
OTU_136	OTU_200	0.829	2	2
OTU_136	OTU_201	0.771	2	2
OTU_136	OTU_202	0.771	2	2
OTU_136	OTU_211	0.771	2	2
OTU_136	OTU_214	1	2	2
OTU_136	OTU_216	0.829	2	2
OTU_136	OTU_223	0.886	2	2
OTU_136	OTU_225	0.714	2	2
OTU_136	OTU_228	0.771	2	2
OTU_136	OTU_231	0.886	2	2
OTU_136	OTU_232	0.829	2	2
OTU_136	OTU_238	0.714	2	2
OTU_136	OTU_246	0.886	2	2
OTU_136	OTU_247	0.714	2	2
OTU_136	OTU_248	0.886	2	2
OTU_136	OTU_250	0.771	2	2
OTU_136	OTU_251	0.943	2	2
OTU_136	OTU_253	0.771	2	2
OTU_136	OTU_254	0.943	2	2
OTU_136	OTU_256	0.771	2	2
OTU_136	OTU_258	0.829	2	2
OTU_136	OTU_259	0.886	2	2
OTU_136	OTU_261	0.771	2	2
OTU_136	OTU_264	0.714	2	2
OTU_136	OTU_268	0.714	2	2
OTU_136	OTU_272	0.771	2	2
OTU_136	OTU_273	0.829	2	2
OTU_136	OTU_275	0.829	2	2
OTU_136	OTU_281	0.829	2	2
OTU_136	OTU_285	0.829	2	2
OTU_136	OTU_286	0.714	2	2
OTU_136	OTU_287	0.771	2	2
OTU_136	OTU_299	0.771	2	2
OTU_136	OTU_301	0.771	2	2
OTU_136	OTU_303	0.943	2	2
OTU_136	OTU_308	0.714	2	2
OTU_136	OTU_309	0.714	2	2
OTU_136	OTU_311	0.771	2	2
OTU_136	OTU_314	0.886	2	2
OTU_136	OTU_318	0.829	2	2
OTU_136	OTU_326	0.829	2	2
OTU_136	OTU_333	0.714	2	2
OTU_136	OTU_337	0.943	2	2
OTU_136	OTU_338	0.886	2	2
OTU_136	OTU_340	0.886	2	2
OTU_136	OTU_341	0.771	2	2
OTU_136	OTU_348	0.943	2	2
OTU_136	OTU_350	0.771	2	2
OTU_136	OTU_36	0.886	2	2
OTU_136	OTU_43	0.771	2	2
OTU_136	OTU_45	0.771	2	2
OTU_136	OTU_47	0.771	2	2
OTU_136	OTU_49	0.886	2	2
OTU_136	OTU_5	0.829	2	2
OTU_136	OTU_50	0.829	2	2
OTU_136	OTU_55	0.943	2	2
OTU_136	OTU_61	0.714	2	2
OTU_136	OTU_62	0.771	2	2
OTU_136	OTU_64	0.771	2	2
OTU_136	OTU_7	0.771	2	2
OTU_136	OTU_70	1	2	2
OTU_136	OTU_75	0.714	2	2
OTU_136	OTU_79	0.771	2	2
OTU_136	OTU_80	0.714	2	2
OTU_136	OTU_91	0.771	2	2
OTU_136	OTU_94	0.886	2	2
OTU_136	OTU_95	0.771	2	2
OTU_139	OTU_143	0.886	1	1
OTU_139	OTU_146	0.829	1	1
OTU_139	OTU_151	0.829	1	1
OTU_139	OTU_153	0.771	1	1
OTU_139	OTU_154	0.714	1	1
OTU_139	OTU_157	0.771	1	1
OTU_139	OTU_161	0.829	1	1
OTU_139	OTU_167	0.829	1	1
OTU_139	OTU_17	0.829	1	1
OTU_139	OTU_170	0.886	1	1
OTU_139	OTU_174	0.943	1	1
OTU_139	OTU_183	0.829	1	1
OTU_139	OTU_186	0.829	1	1
OTU_139	OTU_19	0.829	1	1
OTU_139	OTU_23	0.943	1	1
OTU_139	OTU_230	0.771	1	1
OTU_139	OTU_234	0.829	1	1
OTU_139	OTU_237	1	1	1
OTU_139	OTU_239	0.943	1	1
OTU_139	OTU_240	0.829	1	1
OTU_139	OTU_242	0.943	1	1
OTU_139	OTU_245	0.771	1	1
OTU_139	OTU_252	0.714	1	1
OTU_139	OTU_255	0.943	1	1
OTU_139	OTU_257	0.943	1	1
OTU_139	OTU_26	0.943	1	1
OTU_139	OTU_27	0.943	1	1
OTU_139	OTU_276	0.886	1	1
OTU_139	OTU_280	0.771	1	1
OTU_139	OTU_292	0.771	1	1
OTU_139	OTU_298	0.943	1	1
OTU_139	OTU_300	0.829	1	1
OTU_139	OTU_302	0.771	1	1
OTU_139	OTU_305	0.943	1	1
OTU_139	OTU_31	1	1	1
OTU_139	OTU_320	1	1	1
OTU_139	OTU_321	0.829	1	1
OTU_139	OTU_325	0.771	1	1
OTU_139	OTU_327	1	1	1
OTU_139	OTU_329	0.943	1	1
OTU_139	OTU_330	0.771	1	1
OTU_139	OTU_34	0.829	1	1
OTU_139	OTU_347	0.943	1	1
OTU_139	OTU_4	0.771	1	1
OTU_139	OTU_44	0.829	1	1
OTU_139	OTU_46	0.943	1	1
OTU_139	OTU_53	0.943	1	1
OTU_139	OTU_58	0.943	1	1
OTU_139	OTU_6	0.829	1	1
OTU_139	OTU_65	0.829	1	1
OTU_139	OTU_68	0.771	1	1
OTU_139	OTU_69	0.829	1	1
OTU_139	OTU_71	0.943	1	1
OTU_139	OTU_72	1	1	1
OTU_139	OTU_81	1	1	1
OTU_139	OTU_82	0.714	1	1
OTU_139	OTU_83	0.771	1	1
OTU_139	OTU_85	0.886	1	1
OTU_139	OTU_86	0.771	1	1
OTU_139	OTU_87	0.943	1	1
OTU_139	OTU_88	0.943	1	1
OTU_139	OTU_96	1	1	1
OTU_139	OTU_98	0.829	1	1
OTU_14	OTU_145	0.829	2	2
OTU_14	OTU_147	0.943	2	2
OTU_14	OTU_148	0.771	2	2
OTU_14	OTU_156	0.771	2	2
OTU_14	OTU_16	0.771	2	2
OTU_14	OTU_172	0.771	2	2
OTU_14	OTU_173	0.829	2	2
OTU_14	OTU_175	0.771	2	2
OTU_14	OTU_178	0.943	2	2
OTU_14	OTU_179	0.771	2	2
OTU_14	OTU_18	0.829	2	2
OTU_14	OTU_180	0.714	2	2
OTU_14	OTU_181	0.943	2	2
OTU_14	OTU_189	0.714	2	2
OTU_14	OTU_192	0.771	2	2
OTU_14	OTU_194	0.771	2	2
OTU_14	OTU_196	0.829	2	2
OTU_14	OTU_2	0.771	2	2
OTU_14	OTU_20	0.829	2	2
OTU_14	OTU_211	0.771	2	2
OTU_14	OTU_214	0.829	2	2
OTU_14	OTU_216	0.829	2	2
OTU_14	OTU_223	0.886	2	2
OTU_14	OTU_225	0.714	2	2
OTU_14	OTU_231	0.714	2	2
OTU_14	OTU_238	0.886	2	2
OTU_14	OTU_243	0.771	2	2
OTU_14	OTU_246	0.886	2	2
OTU_14	OTU_247	0.714	2	2
OTU_14	OTU_248	0.714	2	2
OTU_14	OTU_250	0.771	2	2
OTU_14	OTU_251	0.771	2	2
OTU_14	OTU_253	0.771	2	2
OTU_14	OTU_254	0.771	2	2
OTU_14	OTU_256	0.771	2	2
OTU_14	OTU_258	0.829	2	2
OTU_14	OTU_259	0.886	2	2
OTU_14	OTU_261	0.771	2	2
OTU_14	OTU_264	0.886	2	2
OTU_14	OTU_265	0.829	2	2
OTU_14	OTU_268	0.886	2	2
OTU_14	OTU_272	0.943	2	2
OTU_14	OTU_273	0.829	2	2
OTU_14	OTU_275	0.829	2	2
OTU_14	OTU_278	0.829	2	2
OTU_14	OTU_28	0.771	2	2
OTU_14	OTU_284	0.771	2	2
OTU_14	OTU_286	0.714	2	2
OTU_14	OTU_287	0.771	2	2
OTU_14	OTU_301	0.771	2	2
OTU_14	OTU_303	0.771	2	2
OTU_14	OTU_309	0.714	2	2
OTU_14	OTU_314	0.886	2	2
OTU_14	OTU_317	0.829	2	2
OTU_14	OTU_326	0.829	2	2
OTU_14	OTU_333	0.714	2	2
OTU_14	OTU_337	0.771	2	2
OTU_14	OTU_338	0.714	2	2
OTU_14	OTU_340	0.886	2	2
OTU_14	OTU_341	0.771	2	2
OTU_14	OTU_348	0.771	2	2
OTU_14	OTU_350	0.771	2	2
OTU_14	OTU_352	0.771	2	2
OTU_14	OTU_36	0.714	2	2
OTU_14	OTU_38	0.829	2	2
OTU_14	OTU_39	0.771	2	2
OTU_14	OTU_40	0.829	2	2
OTU_14	OTU_45	0.771	2	2
OTU_14	OTU_49	0.886	2	2
OTU_14	OTU_55	0.943	2	2
OTU_14	OTU_62	0.771	2	2
OTU_14	OTU_64	0.771	2	2
OTU_14	OTU_66	0.714	2	2
OTU_14	OTU_67	0.771	2	2
OTU_14	OTU_7	0.771	2	2
OTU_14	OTU_70	0.829	2	2
OTU_14	OTU_75	0.886	2	2
OTU_14	OTU_78	0.829	2	2
OTU_14	OTU_79	0.771	2	2
OTU_14	OTU_80	0.714	2	2
OTU_14	OTU_91	0.771	2	2
OTU_14	OTU_94	0.714	2	2
OTU_14	OTU_95	0.771	2	2
OTU_14	OTU_97	0.771	2	2
OTU_140	OTU_143	0.714	1	1
OTU_140	OTU_146	0.829	1	1
OTU_140	OTU_151	0.829	1	1
OTU_140	OTU_153	0.771	1	1
OTU_140	OTU_154	0.886	1	1
OTU_140	OTU_161	0.829	1	1
OTU_140	OTU_167	0.829	1	1
OTU_140	OTU_170	0.714	1	1
OTU_140	OTU_19	0.829	1	1
OTU_140	OTU_23	0.771	1	1
OTU_140	OTU_230	0.771	1	1
OTU_140	OTU_234	0.829	1	1
OTU_140	OTU_245	0.771	1	1
OTU_140	OTU_257	0.771	1	1
OTU_140	OTU_26	0.771	1	1
OTU_140	OTU_276	0.714	1	1
OTU_140	OTU_279	1	1	1
OTU_140	OTU_280	0.771	1	1
OTU_140	OTU_292	0.771	1	1
OTU_140	OTU_294	0.829	1	1
OTU_140	OTU_295	0.943	1	1
OTU_140	OTU_300	0.829	1	1
OTU_140	OTU_302	0.771	1	1
OTU_140	OTU_321	0.829	1	1
OTU_140	OTU_325	0.771	1	1
OTU_140	OTU_329	0.771	1	1
OTU_140	OTU_330	0.771	1	1
OTU_140	OTU_34	0.829	1	1
OTU_140	OTU_347	0.771	1	1
OTU_140	OTU_4	0.943	1	1
OTU_140	OTU_44	0.829	1	1
OTU_140	OTU_53	0.771	1	1
OTU_140	OTU_58	0.771	1	1
OTU_140	OTU_6	0.829	1	1
OTU_140	OTU_65	0.829	1	1
OTU_140	OTU_69	0.829	1	1
OTU_140	OTU_83	0.771	1	1
OTU_140	OTU_85	0.886	1	1
OTU_140	OTU_86	0.771	1	1
OTU_140	OTU_87	0.771	1	1
OTU_140	OTU_98	0.829	1	1
OTU_142	OTU_145	0.714	2	2
OTU_142	OTU_16	0.829	2	2
OTU_142	OTU_163	0.771	2	2
OTU_142	OTU_165	0.829	2	2
OTU_142	OTU_173	0.714	2	2
OTU_142	OTU_179	0.829	2	2
OTU_142	OTU_18	0.771	2	2
OTU_142	OTU_182	0.771	2	2
OTU_142	OTU_184	0.886	2	2
OTU_142	OTU_189	0.943	2	2
OTU_142	OTU_194	0.829	2	2
OTU_142	OTU_196	0.714	2	2
OTU_142	OTU_2	0.829	2	2
OTU_142	OTU_20	0.714	2	2
OTU_142	OTU_200	0.829	2	2
OTU_142	OTU_223	0.714	2	2
OTU_142	OTU_225	0.943	2	2
OTU_142	OTU_232	0.771	2	2
OTU_142	OTU_243	0.829	2	2
OTU_142	OTU_247	0.943	2	2
OTU_142	OTU_250	0.829	2	2
OTU_142	OTU_253	0.829	2	2
OTU_142	OTU_256	0.829	2	2
OTU_142	OTU_259	0.714	2	2
OTU_142	OTU_261	0.829	2	2
OTU_142	OTU_265	0.714	2	2
OTU_142	OTU_278	0.771	2	2
OTU_142	OTU_281	0.829	2	2
OTU_142	OTU_284	0.829	2	2
OTU_142	OTU_286	0.943	2	2
OTU_142	OTU_299	0.886	2	2
OTU_142	OTU_308	0.714	2	2
OTU_142	OTU_309	0.943	2	2
OTU_142	OTU_317	0.714	2	2
OTU_142	OTU_318	0.771	2	2
OTU_142	OTU_333	0.943	2	2
OTU_142	OTU_340	0.714	2	2
OTU_142	OTU_341	0.886	2	2
OTU_142	OTU_350	0.829	2	2
OTU_142	OTU_352	0.829	2	2
OTU_142	OTU_38	0.714	2	2
OTU_142	OTU_39	0.829	2	2
OTU_142	OTU_40	0.714	2	2
OTU_142	OTU_45	0.829	2	2
OTU_142	OTU_47	0.886	2	2
OTU_142	OTU_49	0.714	2	2
OTU_142	OTU_5	0.829	2	2
OTU_142	OTU_50	0.829	2	2
OTU_142	OTU_61	0.714	2	2
OTU_142	OTU_62	0.829	2	2
OTU_142	OTU_64	0.886	2	2
OTU_142	OTU_7	0.829	2	2
OTU_142	OTU_78	0.714	2	2
OTU_142	OTU_79	0.829	2	2
OTU_142	OTU_80	0.943	2	2
OTU_142	OTU_90	0.714	2	2
OTU_142	OTU_95	0.886	2	2
OTU_143	OTU_146	0.714	1	1
OTU_143	OTU_151	0.714	1	1
OTU_143	OTU_153	0.771	1	1
OTU_143	OTU_154	0.829	1	1
OTU_143	OTU_157	0.771	1	1
OTU_143	OTU_161	0.714	1	1
OTU_143	OTU_167	0.714	1	1
OTU_143	OTU_17	0.886	1	1
OTU_143	OTU_170	1	1	1
OTU_143	OTU_174	0.943	1	1
OTU_143	OTU_183	0.886	1	1
OTU_143	OTU_186	0.829	1	1
OTU_143	OTU_19	0.714	1	1
OTU_143	OTU_23	0.943	1	1
OTU_143	OTU_230	0.771	1	1
OTU_143	OTU_234	0.714	1	1
OTU_143	OTU_237	0.886	1	1
OTU_143	OTU_239	0.943	1	1
OTU_143	OTU_240	0.714	1	1
OTU_143	OTU_242	0.943	1	1
OTU_143	OTU_245	0.771	1	1
OTU_143	OTU_252	0.771	1	1
OTU_143	OTU_255	0.943	1	1
OTU_143	OTU_257	0.771	1	1
OTU_143	OTU_26	0.771	1	1
OTU_143	OTU_27	0.943	1	1
OTU_143	OTU_279	0.714	1	1
OTU_143	OTU_298	0.943	1	1
OTU_143	OTU_300	0.714	1	1
OTU_143	OTU_302	0.771	1	1
OTU_143	OTU_305	0.943	1	1
OTU_143	OTU_31	0.886	1	1
OTU_143	OTU_320	0.886	1	1
OTU_143	OTU_321	0.714	1	1
OTU_143	OTU_327	0.886	1	1
OTU_143	OTU_329	0.771	1	1
OTU_143	OTU_330	0.771	1	1
OTU_143	OTU_34	0.714	1	1
OTU_143	OTU_347	0.771	1	1
OTU_143	OTU_4	0.771	1	1
OTU_143	OTU_44	0.714	1	1
OTU_143	OTU_46	0.943	1	1
OTU_143	OTU_53	0.771	1	1
OTU_143	OTU_58	0.771	1	1
OTU_143	OTU_6	0.714	1	1
OTU_143	OTU_65	0.714	1	1
OTU_143	OTU_68	0.771	1	1
OTU_143	OTU_69	0.714	1	1
OTU_143	OTU_71	0.943	1	1
OTU_143	OTU_72	0.886	1	1
OTU_143	OTU_81	0.886	1	1
OTU_143	OTU_85	0.829	1	1
OTU_143	OTU_86	0.771	1	1
OTU_143	OTU_87	0.771	1	1
OTU_143	OTU_88	0.943	1	1
OTU_143	OTU_96	0.886	1	1
OTU_143	OTU_98	0.714	1	1
OTU_145	OTU_147	0.771	2	2
OTU_145	OTU_148	0.771	2	2
OTU_145	OTU_158	0.771	2	2
OTU_145	OTU_16	0.943	2	2
OTU_145	OTU_163	0.829	2	2
OTU_145	OTU_173	1	2	2
OTU_145	OTU_178	0.771	2	2
OTU_145	OTU_179	0.943	2	2
OTU_145	OTU_18	0.829	2	2
OTU_145	OTU_181	0.771	2	2
OTU_145	OTU_182	0.829	2	2
OTU_145	OTU_184	0.771	2	2
OTU_145	OTU_189	0.886	2	2
OTU_145	OTU_194	0.943	2	2
OTU_145	OTU_196	1	2	2
OTU_145	OTU_2	0.943	2	2
OTU_145	OTU_20	1	2	2
OTU_145	OTU_211	0.771	2	2
OTU_145	OTU_223	0.714	2	2
OTU_145	OTU_225	0.886	2	2
OTU_145	OTU_232	0.829	2	2
OTU_145	OTU_238	0.714	2	2
OTU_145	OTU_243	0.943	2	2
OTU_145	OTU_246	0.886	2	2
OTU_145	OTU_247	0.886	2	2
OTU_145	OTU_248	0.714	2	2
OTU_145	OTU_250	0.943	2	2
OTU_145	OTU_253	0.943	2	2
OTU_145	OTU_256	0.943	2	2
OTU_145	OTU_259	0.714	2	2
OTU_145	OTU_261	0.943	2	2
OTU_145	OTU_264	0.886	2	2
OTU_145	OTU_265	1	2	2
OTU_145	OTU_268	0.714	2	2
OTU_145	OTU_269	0.771	2	2
OTU_145	OTU_272	0.771	2	2
OTU_145	OTU_278	0.829	2	2
OTU_145	OTU_28	0.829	2	2
OTU_145	OTU_284	0.943	2	2
OTU_145	OTU_286	0.886	2	2
OTU_145	OTU_299	0.771	2	2
OTU_145	OTU_308	0.714	2	2
OTU_145	OTU_309	0.886	2	2
OTU_145	OTU_314	0.886	2	2
OTU_145	OTU_316	0.771	2	2
OTU_145	OTU_317	1	2	2
OTU_145	OTU_318	0.829	2	2
OTU_145	OTU_333	0.886	2	2
OTU_145	OTU_340	0.714	2	2
OTU_145	OTU_341	0.771	2	2
OTU_145	OTU_350	0.943	2	2
OTU_145	OTU_352	0.943	2	2
OTU_145	OTU_36	0.714	2	2
OTU_145	OTU_38	1	2	2
OTU_145	OTU_39	0.943	2	2
OTU_145	OTU_40	1	2	2
OTU_145	OTU_43	0.771	2	2
OTU_145	OTU_45	0.943	2	2
OTU_145	OTU_47	0.771	2	2
OTU_145	OTU_49	0.714	2	2
OTU_145	OTU_55	0.771	2	2
OTU_145	OTU_61	0.714	2	2
OTU_145	OTU_62	0.943	2	2
OTU_145	OTU_64	0.771	2	2
OTU_145	OTU_66	0.886	2	2
OTU_145	OTU_67	0.943	2	2
OTU_145	OTU_7	0.943	2	2
OTU_145	OTU_73	0.771	2	2
OTU_145	OTU_75	0.714	2	2
OTU_145	OTU_78	1	2	2
OTU_145	OTU_79	0.943	2	2
OTU_145	OTU_80	0.886	2	2
OTU_145	OTU_9	0.829	2	2
OTU_145	OTU_91	0.771	2	2
OTU_145	OTU_94	0.714	2	2
OTU_145	OTU_95	0.771	2	2
OTU_145	OTU_97	0.943	2	2
OTU_146	OTU_151	1	1	1
OTU_146	OTU_153	0.943	1	1
OTU_146	OTU_154	0.886	1	1
OTU_146	OTU_161	1	1	1
OTU_146	OTU_167	1	1	1
OTU_146	OTU_17	0.829	1	1
OTU_146	OTU_170	0.714	1	1
OTU_146	OTU_174	0.771	1	1
OTU_146	OTU_183	0.829	1	1
OTU_146	OTU_19	1	1	1
OTU_146	OTU_210	0.886	1	1
OTU_146	OTU_23	0.771	1	1
OTU_146	OTU_230	0.943	1	1
OTU_146	OTU_234	1	1	1
OTU_146	OTU_237	0.829	1	1
OTU_146	OTU_239	0.771	1	1
OTU_146	OTU_242	0.771	1	1
OTU_146	OTU_245	0.943	1	1
OTU_146	OTU_255	0.771	1	1
OTU_146	OTU_257	0.943	1	1
OTU_146	OTU_26	0.943	1	1
OTU_146	OTU_27	0.771	1	1
OTU_146	OTU_276	0.886	1	1
OTU_146	OTU_279	0.829	1	1
OTU_146	OTU_280	0.771	1	1
OTU_146	OTU_292	0.943	1	1
OTU_146	OTU_294	0.829	1	1
OTU_146	OTU_295	0.771	1	1
OTU_146	OTU_298	0.771	1	1
OTU_146	OTU_300	1	1	1
OTU_146	OTU_302	0.943	1	1
OTU_146	OTU_305	0.771	1	1
OTU_146	OTU_31	0.829	1	1
OTU_146	OTU_320	0.829	1	1
OTU_146	OTU_321	1	1	1
OTU_146	OTU_325	0.771	1	1
OTU_146	OTU_327	0.829	1	1
OTU_146	OTU_329	0.943	1	1
OTU_146	OTU_330	0.943	1	1
OTU_146	OTU_34	1	1	1
OTU_146	OTU_347	0.943	1	1
OTU_146	OTU_4	0.943	1	1
OTU_146	OTU_44	1	1	1
OTU_146	OTU_46	0.771	1	1
OTU_146	OTU_53	0.943	1	1
OTU_146	OTU_58	0.943	1	1
OTU_146	OTU_6	1	1	1
OTU_146	OTU_65	1	1	1
OTU_146	OTU_69	1	1	1
OTU_146	OTU_71	0.771	1	1
OTU_146	OTU_72	0.829	1	1
OTU_146	OTU_81	0.829	1	1
OTU_146	OTU_82	0.771	1	1
OTU_146	OTU_83	0.943	1	1
OTU_146	OTU_85	0.886	1	1
OTU_146	OTU_86	0.943	1	1
OTU_146	OTU_87	0.943	1	1
OTU_146	OTU_88	0.771	1	1
OTU_146	OTU_96	0.829	1	1
OTU_146	OTU_98	1	1	1
OTU_147	OTU_148	0.829	2	2
OTU_147	OTU_156	0.886	2	2
OTU_147	OTU_16	0.714	2	2
OTU_147	OTU_172	0.886	2	2
OTU_147	OTU_173	0.771	2	2
OTU_147	OTU_175	0.829	2	2
OTU_147	OTU_178	1	2	2
OTU_147	OTU_18	0.771	2	2
OTU_147	OTU_180	0.771	2	2
OTU_147	OTU_181	0.829	2	2
OTU_147	OTU_192	0.829	2	2
OTU_147	OTU_194	0.714	2	2
OTU_147	OTU_196	0.771	2	2
OTU_147	OTU_2	0.714	2	2
OTU_147	OTU_20	0.771	2	2
OTU_147	OTU_211	0.886	2	2
OTU_147	OTU_214	0.771	2	2
OTU_147	OTU_216	0.943	2	2
OTU_147	OTU_223	0.771	2	2
OTU_147	OTU_231	0.771	2	2
OTU_147	OTU_238	0.943	2	2
OTU_147	OTU_243	0.714	2	2
OTU_147	OTU_246	0.771	2	2
